"season","sampling_date","site","tree","fig","foundress_number","pegoscapus_f","pegoscapus_m","LO1_f","SO1_f","SO2_f","idarnes_m","heterandrium_1_f","heterandrium_1_mw","heterandrium_1_mu","heterandrium_2_f","heterandrium_2_mw","heterandrium_2_mu","ficicola_f","ficicola_m","physothorax_f","physothorax_m","sycophila","unidentified_idarnes","unidentified_wasps"
"S2013","28-06-13",96,"53","3",1,123,23,1,13,20,67,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"53","4",4,130,17,8,19,58,85,1,0,1,1,1,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"53","5",2,139,39,5,15,5,62,0,0,0,5,0,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"53","6",2,126,45,0,13,3,74,0,0,0,0,0,0,0,0,0,0,0,16,0
"S2013","28-06-13",96,"53","7",1,66,33,1,7,1,107,0,0,0,1,1,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"53","8",2,11,6,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"53","9",2,40,14,4,11,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"53","10",1,50,10,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0
"S2013","28-06-13",96,"58","1",NA,120,9,44,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"58","2",NA,116,9,0,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"58","3",NA,20,8,19,10,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"58","4",NA,44,8,8,22,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"58","5",1,23,1,8,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"58","6",2,14,40,3,0,0,14,1,0,2,0,0,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"58","7",1,10,21,0,6,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"58","8",2,68,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"58","9",2,25,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","1",2,403,85,2,9,14,28,0,0,0,0,0,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","2",3,323,95,5,29,8,84,0,0,0,1,0,2,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","3",2,236,51,0,26,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","4",2,333,112,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","5",1,238,47,14,6,20,49,0,0,0,4,2,6,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","6",3,250,82,6,16,42,73,0,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","7",2,203,23,14,0,8,7,0,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","8",3,257,101,4,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","9",1,89,27,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","10",1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"59","11",1,404,77,0,8,11,21,1,0,0,0,0,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"60","1",2,29,1,2,11,26,8,0,1,0,3,0,1,1,0,0,0,0,0,0
"S2013","28-06-13",96,"60","2",1,12,1,8,0,27,10,2,0,0,0,0,1,1,0,2,0,0,0,0
"S2013","28-06-13",96,"60","3",2,22,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"60","4",1,17,0,11,3,14,7,1,8,4,1,2,2,0,0,1,2,0,0,0
"S2013","28-06-13",96,"60","5",2,8,1,0,5,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"60","6",2,10,1,20,7,19,9,0,0,0,8,0,4,0,0,0,0,0,0,0
"S2013","28-06-13",96,"60","7",1,6,2,1,0,18,3,0,1,1,3,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"60","8",2,23,0,3,0,27,4,6,4,3,1,0,2,0,0,0,0,0,0,0
"S2013","28-06-13",96,"60","9",3,11,2,0,7,41,7,1,0,2,0,0,1,0,0,1,1,0,0,0
"S2013","28-06-13",96,"60","10",1,8,0,0,8,13,4,1,0,2,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"60","11",1,30,1,1,0,29,2,0,2,2,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"62A","1",1,164,24,30,1,3,38,0,0,1,1,0,2,0,0,1,2,0,0,0
"S2013","28-06-13",96,"62A","2",1,146,84,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"62A","3",3,161,43,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"71","1A",2,25,0,6,2,4,11,0,0,0,0,0,3,2,0,0,0,0,0,0
"S2013","28-06-13",96,"71","2A",7,73,4,10,8,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"71","3A",1,27,3,7,0,1,25,0,0,0,2,0,1,1,0,1,0,0,0,0
"S2013","28-06-13",96,"71","4A",2,25,9,6,0,6,17,0,0,0,0,0,0,0,0,0,1,0,0,0
"S2013","28-06-13",96,"71","6A",1,43,9,6,22,0,18,0,0,0,1,2,3,0,0,0,0,0,0,0
"S2013","28-06-13",96,"71","1B",1,9,23,0,47,10,5,0,0,0,3,0,1,0,0,0,0,0,2,0
"S2013","28-06-13",96,"71","2B",4,69,21,0,21,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"71","3B",1,93,14,45,0,0,49,0,0,0,0,2,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"71","4B",1,4,40,0,7,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"208","1",2,96,9,4,7,0,10,0,0,0,4,1,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"208","2",2,0,74,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"218","1",1,11,0,0,2,9,19,0,0,0,0,1,0,0,0,0,0,0,2,0
"S2013","28-06-13",96,"218","2",1,23,0,1,1,10,17,0,0,0,1,1,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"218","3",1,16,0,31,3,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"218","4",1,31,0,0,2,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"218","5",2,37,1,8,2,1,68,0,0,0,2,0,4,0,0,0,0,0,0,0
"S2013","28-06-13",96,"270","1",1,47,2,2,16,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0
"S2013","28-06-13",96,"279","1",2,57,45,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","28-06-13",96,"279","2",NA,84,29,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"02","1",1,23,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"02","2",1,13,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"S2013","13-06-13",70,"02","3",1,67,11,60,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"02","4",2,3,2,0,7,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"S2013","13-06-13",70,"02","5",2,24,4,0,10,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0
"S2013","13-06-13",70,"02","6",1,110,4,0,7,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
"S2013","13-06-13",70,"02","7",1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"S2013","13-06-13",70,"05","101",3,0,2,21,12,2,6,0,1,0,0,1,2,0,0,0,0,0,0,0
"S2013","13-06-13",70,"05","102",4,0,19,10,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"05","103",2,47,28,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"05","104",1,25,21,22,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"05","105",1,0,0,41,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"07","1",1,1,7,19,2,6,7,0,0,0,3,1,4,0,0,0,0,0,0,0
"S2013","13-06-13",70,"08","1A",1,25,6,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
"S2013","13-06-13",70,"08","1B",1,15,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"S2013","13-06-13",70,"08","2",1,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"S2013","13-06-13",70,"08","3",1,0,0,11,16,0,3,0,0,0,1,1,0,0,5,7,0,0,0,0
"S2013","13-06-13",70,"08","4",1,43,1,18,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"08","5",1,11,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"08","6",1,38,20,10,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"08","101",1,0,0,27,20,8,27,0,9,1,2,0,4,2,0,6,3,0,1,0
"S2013","13-06-13",70,"08","102",0,0,0,16,9,0,31,3,5,4,1,0,0,0,0,1,1,3,0,0
"S2013","13-06-13",70,"08","103",1,0,0,1,2,1,10,3,0,1,0,0,1,0,0,0,0,0,0,0
"S2013","13-06-13",70,"08","104",0,0,0,29,0,0,30,5,6,9,0,0,1,0,0,7,6,0,0,0
"S2013","13-06-13",70,"08","105",3,0,0,0,0,0,19,1,4,3,0,0,5,0,0,0,2,0,0,0
"S2013","13-06-13",70,"08","106",0,0,0,21,0,1,36,0,2,7,0,0,0,0,0,4,10,0,0,0
"S2013","13-06-13",70,"08","107",3,0,0,40,7,4,28,0,7,3,1,0,5,3,0,10,4,1,0,0
"S2013","13-06-13",70,"08","108",0,0,0,35,0,1,26,2,0,5,0,0,0,0,1,1,7,0,0,0
"S2013","13-06-13",70,"08","109",1,5,0,22,0,0,18,2,3,5,0,2,0,1,0,3,0,0,0,0
"S2013","13-06-13",70,"08","110",1,0,0,18,2,0,20,17,13,13,1,0,1,0,0,8,1,0,0,0
"S2013","13-06-13",70,"08","111",1,0,0,3,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0
"S2013","13-06-13",70,"08","112",1,0,0,4,0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"11","1",1,1,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"11","2",1,10,9,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"24","101",1,114,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"24NW","101",1,0,29,4,22,2,21,0,0,0,1,0,1,0,0,0,0,0,0,0
"S2013","13-06-13",70,"24NW","102",2,49,31,30,31,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"24NW","103",1,3,20,3,60,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"24NW","104",1,1,39,1,1,0,36,0,0,0,0,0,0,2,3,4,1,0,0,0
"S2013","13-06-13",70,"26","1",2,61,0,38,17,0,0,0,0,0,2,0,0,1,2,3,1,0,0,0
"S2013","13-06-13",70,"26","2",1,46,3,22,16,0,22,0,0,0,0,0,0,10,1,6,1,0,0,0
"S2013","13-06-13",70,"26","3",2,128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"26","4",1,0,0,26,7,0,10,0,0,0,0,0,0,7,0,1,3,0,0,0
"S2013","13-06-13",70,"58","1",1,0,4,1,7,15,2,0,0,0,0,1,0,0,0,0,0,2,0,0
"S2013","13-06-13",70,"58","2",2,0,22,3,15,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"58","3",1,0,6,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"58","4",1,0,3,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"58","5",1,0,4,0,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"58","6",1,5,5,2,0,0,5,1,3,1,1,0,2,0,0,0,0,0,0,0
"S2013","13-06-13",70,"58","7",1,1,2,5,0,0,39,0,1,0,0,0,0,0,0,0,0,2,0,0
"S2013","13-06-13",70,"59","1",1,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"70","1",1,121,7,2,3,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0
"S2013","13-06-13",70,"70","2",1,116,10,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"70","3",2,5,149,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"70","4",1,75,12,0,4,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0
"S2013","13-06-13",70,"77","1",1,101,1,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"S2013","13-06-13",70,"77","2",1,109,15,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0
"S2013","13-06-13",70,"77","3",1,0,44,17,8,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0
"S2013","13-06-13",70,"77","4",1,2,12,0,17,0,4,0,0,0,0,0,0,18,5,0,0,0,0,0
"S2013","13-06-13",70,"77","5",1,0,62,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0
"S2013","13-06-13",70,"77","6",1,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"06","1",2,44,6,18,0,0,0,0,0,0,1,0,3,0,0,3,1,0,0,1
"F2013","07-11-13",172,"06","2",1,0,18,1,1,10,23,7,0,2,0,0,1,0,0,0,0,0,0,0
"F2013","07-11-13",172,"19","1",1,30,17,3,12,0,16,0,1,0,0,2,9,0,0,0,1,0,0,0
"F2013","07-11-13",172,"19","2",0,0,0,24,40,5,14,0,0,1,0,0,2,0,2,0,1,0,0,2
"F2013","07-11-13",172,"30","1",1,177,31,6,3,3,10,0,0,0,0,0,0,4,4,13,16,0,0,0
"F2013","07-11-13",172,"30","2",2,156,41,12,0,4,18,0,0,0,0,0,0,2,0,2,7,0,0,0
"F2013","07-11-13",172,"30","3",1,157,24,14,6,10,28,0,0,0,0,0,0,0,0,6,4,0,0,0
"F2013","07-11-13",172,"30","4",1,159,40,4,0,21,79,0,0,0,0,0,0,0,0,1,8,0,0,0
"F2013","07-11-13",172,"30","5",1,158,28,2,19,10,14,0,0,1,0,0,0,0,0,5,0,0,0,0
"F2013","07-11-13",172,"30","6",1,230,38,2,10,11,21,0,0,0,0,0,0,1,3,1,4,0,0,0
"F2013","07-11-13",172,"30","7",1,141,23,29,8,24,15,0,0,0,1,0,0,1,1,3,3,0,0,0
"F2013","07-11-13",172,"30","8",1,200,98,9,22,7,12,0,0,0,0,0,0,0,0,0,1,0,0,0
"F2013","07-11-13",172,"30","9",1,27,6,40,0,11,0,3,0,3,0,0,0,6,3,14,16,0,0,0
"F2013","07-11-13",172,"30","10",1,133,39,12,5,18,11,0,0,3,0,0,0,5,3,11,4,2,0,0
"F2013","07-11-13",172,"30","11",1,105,20,20,1,10,12,1,3,0,0,0,0,11,0,19,4,0,0,0
"F2013","07-11-13",172,"30","12",1,24,17,27,3,10,24,0,0,0,0,0,0,4,1,3,6,0,0,0
"F2013","07-11-13",172,"30","13",2,216,42,9,6,4,26,0,0,0,0,0,0,13,2,9,3,0,0,1
"F2013","07-11-13",172,"30","14",1,133,30,11,18,2,14,0,0,0,0,0,0,11,4,13,4,0,0,0
"F2013","07-11-13",172,"30","15",1,198,79,0,2,33,66,0,1,0,0,0,0,2,0,1,0,0,0,0
"F2013","07-11-13",172,"30","16",1,25,35,7,4,8,23,0,0,0,0,0,0,0,1,4,7,0,0,0
"F2013","07-11-13",172,"30","17",2,139,52,19,5,3,116,0,0,0,0,0,0,3,2,0,2,0,0,0
"F2013","07-11-13",172,"30","18",1,38,6,11,0,1,14,0,0,1,0,1,0,2,1,3,4,0,0,0
"F2013","07-11-13",172,"30","19",1,64,20,28,2,26,34,0,0,0,1,0,1,1,0,5,7,0,0,2
"F2013","07-11-13",172,"30","20",1,154,44,2,2,0,17,0,0,0,0,0,0,6,3,2,3,0,0,0
"F2013","07-11-13",172,"30","21",1,63,25,6,0,3,8,0,0,0,0,0,0,0,1,12,4,0,0,0
"F2013","07-11-13",172,"30","22",1,63,10,2,13,24,0,9,0,0,0,0,0,4,0,8,6,0,0,0
"F2013","07-11-13",172,"30","23",2,154,13,21,5,11,4,0,0,0,0,0,0,8,3,17,4,0,0,0
"F2013","07-11-13",172,"30","24",3,138,87,19,4,2,45,0,0,0,0,0,0,3,7,5,6,0,0,0
"F2013","07-11-13",172,"30","25",2,205,46,7,10,21,32,0,0,0,0,0,0,0,6,6,2,0,0,1
"F2013","07-11-13",172,"30","26",1,88,25,6,2,6,51,0,0,0,0,0,0,1,0,3,2,0,0,0
"F2013","07-11-13",172,"30","27",1,26,19,14,5,39,32,3,3,0,0,0,0,0,0,7,2,0,0,0
"F2013","07-11-13",172,"30","28",1,28,35,0,0,8,20,0,0,0,0,0,0,2,4,11,3,0,0,0
"F2013","07-11-13",172,"37","1",2,83,26,4,19,36,16,0,0,0,0,0,2,0,0,2,1,0,0,0
"F2013","07-11-13",172,"37","2",1,103,8,10,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"F2013","07-11-13",172,"38","1",3,46,5,1,11,30,33,0,0,0,0,0,0,3,1,1,2,0,0,0
"F2013","07-11-13",172,"38","2",2,37,3,6,42,0,25,2,1,1,1,0,0,0,0,5,3,0,0,5
"F2013","07-11-13",172,"38","3",1,41,11,35,22,0,9,0,0,0,8,3,1,1,1,0,1,0,1,0
"F2013","07-11-13",172,"38","4",1,6,7,7,2,46,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"F2013","07-11-13",172,"38","5",1,11,18,6,6,26,50,0,2,0,0,0,1,0,0,1,0,0,0,0
"F2013","07-11-13",172,"38","6",1,94,5,14,4,8,11,3,0,0,0,0,3,1,0,4,3,0,0,0
"F2013","07-11-13",172,"48","1",1,88,21,11,91,19,14,0,0,0,1,2,0,0,0,0,0,0,5,0
"F2013","07-11-13",172,"48","2",1,95,21,16,37,28,44,0,0,0,2,1,3,0,0,0,0,0,4,0
"F2013","07-11-13",172,"48","3",2,60,15,2,41,0,16,0,0,0,3,0,1,0,0,0,0,0,0,0
"F2013","07-11-13",172,"53","1",1,41,22,4,1,16,59,0,5,0,0,0,3,3,1,8,10,0,0,2
"F2013","07-11-13",172,"53","2",1,95,37,14,11,56,88,2,10,4,0,1,0,0,0,1,3,0,0,0
"F2013","07-11-13",172,"53","3",5,41,11,2,1,71,90,0,6,0,1,0,1,0,0,1,0,0,0,0
"F2013","07-11-13",172,"53","4",1,58,25,11,0,51,107,4,7,5,1,0,0,2,0,3,0,0,0,9
"F2013","07-11-13",172,"53","5",2,9,0,1,3,31,51,1,0,5,0,0,0,0,1,1,4,0,0,0
"F2013","07-11-13",172,"53","6",1,0,0,59,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"53","7",1,10,23,2,1,23,85,7,4,0,0,0,1,0,0,0,8,0,2,0
"F2013","07-11-13",172,"53","8",1,13,65,4,0,0,76,0,0,0,0,0,0,0,0,0,19,0,0,0
"F2013","07-11-13",172,"56","1",1,90,8,8,3,36,16,2,0,1,0,0,0,0,3,4,2,0,0,0
"F2013","07-11-13",172,"56","2",1,8,10,16,10,27,43,0,0,0,0,0,0,0,0,1,1,0,0,0
"F2013","07-11-13",172,"60","1",1,89,7,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"60","2",1,69,4,0,0,0,3,0,0,0,2,0,1,1,0,4,3,0,0,0
"F2013","07-11-13",172,"60","3",1,98,10,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"84","1",2,205,36,0,0,51,68,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"84","2",2,115,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"84","3",3,206,38,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0
"F2013","07-11-13",172,"84","4",1,128,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"84","5",1,200,27,29,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
"F2013","07-11-13",172,"84","6",2,284,93,1,10,0,7,0,1,0,5,2,0,0,0,0,0,1,0,0
"F2013","07-11-13",172,"84","7",1,96,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"F2013","07-11-13",172,"84","8",1,69,10,2,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0
"F2013","07-11-13",172,"84","9",1,97,12,0,0,14,4,0,0,0,1,1,1,0,0,0,1,0,0,0
"F2013","07-11-13",172,"84","10",1,140,44,0,15,1,9,0,0,0,0,1,1,0,0,0,0,0,2,0
"F2013","07-11-13",172,"84","11",1,102,12,0,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"84","12",1,125,25,0,2,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0
"F2013","07-11-13",172,"84","13",2,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"84","14",3,74,37,15,3,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","07-11-13",172,"90","1",3,32,1,18,0,37,2,1,0,0,0,0,0,0,0,2,3,0,0,0
"F2013","07-11-13",172,"90","2",1,52,5,3,0,1,3,1,2,0,0,1,1,1,0,1,1,0,0,0
"F2013","07-11-13",172,"90","3",1,13,0,8,0,32,8,4,0,1,3,3,6,0,0,0,0,0,0,0
"F2013","07-11-13",172,"90","4",1,0,32,0,1,37,27,2,1,0,0,0,1,0,0,0,0,0,0,0
"F2013","07-11-13",172,"90","5",1,0,14,9,18,31,22,0,0,1,0,0,1,1,0,1,3,0,1,0
"F2013","07-11-13",172,"90","6",1,85,36,0,0,0,5,0,2,0,16,2,15,0,1,0,0,0,0,0
"F2013","07-11-13",172,"90","7",1,15,1,1,6,18,20,0,0,0,0,0,1,0,0,0,0,0,2,0
"F2013","07-11-13",172,"92N","1",1,0,39,48,0,18,23,4,0,0,2,1,0,0,0,0,0,0,0,3
"F2013","12-11-13",113,"01","1",1,107,10,10,3,0,4,2,1,0,0,0,1,0,0,0,4,0,0,0
"F2013","12-11-13",113,"01","2",1,164,9,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0
"F2013","12-11-13",113,"01","3",1,147,13,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","4",1,195,12,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F2013","12-11-13",113,"01","5",2,131,11,1,0,5,2,0,0,0,0,0,0,0,0,1,2,0,0,0
"F2013","12-11-13",113,"01","6",1,138,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","7",1,133,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","8",1,152,10,15,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","9",1,44,5,0,0,60,5,14,0,2,7,2,0,0,0,0,0,0,0,3
"F2013","12-11-13",113,"01","10",1,165,19,5,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0
"F2013","12-11-13",113,"01","11",1,57,6,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","13",1,259,41,22,5,27,5,15,0,2,5,1,4,3,6,0,0,0,0,0
"F2013","12-11-13",113,"01","14",1,127,6,0,0,2,6,0,0,0,2,0,1,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","15",2,119,14,0,1,1,1,0,0,0,0,0,0,6,2,1,2,0,0,4
"F2013","12-11-13",113,"01","16",1,120,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","17",1,136,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","18",1,134,11,3,8,3,3,0,0,2,2,0,1,1,2,0,0,0,0,1
"F2013","12-11-13",113,"01","19",1,127,9,9,0,0,7,2,4,5,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","20",1,84,26,0,23,25,1,0,0,0,1,0,2,0,3,0,1,0,0,2
"F2013","12-11-13",113,"01","21",1,121,26,0,0,0,3,0,0,0,0,1,1,0,2,0,1,0,0,0
"F2013","12-11-13",113,"01","22",1,135,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","23",2,117,10,30,5,0,2,0,2,2,3,0,1,1,2,0,0,0,0,1
"F2013","12-11-13",113,"01","24",1,128,10,3,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
"F2013","12-11-13",113,"01","25",1,127,9,0,1,0,3,0,0,0,0,1,0,0,0,2,2,0,0,0
"F2013","12-11-13",113,"01","26",1,132,9,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"F2013","12-11-13",113,"01","27",1,82,5,12,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0
"F2013","12-11-13",113,"01","28",2,47,3,1,31,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"01","29",1,131,13,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"F2013","12-11-13",113,"01","30",1,107,9,7,0,0,1,3,1,3,1,1,0,2,0,1,5,0,0,0
"F2013","12-11-13",113,"02","1",1,38,7,69,0,0,41,3,0,1,2,0,1,0,1,0,0,0,0,5
"F2013","12-11-13",113,"02","2",1,128,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"02","3",1,0,0,91,0,0,25,6,1,1,1,0,2,0,1,0,0,0,0,0
"F2013","12-11-13",113,"02","4",1,131,7,35,9,0,3,0,0,0,3,0,1,26,5,0,0,0,0,0
"F2013","12-11-13",113,"02","5",1,80,28,8,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2013","12-11-13",113,"02","6",2,231,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"F2013","12-11-13",113,"02","7",1,168,10,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"F2013","12-11-13",113,"02","8",1,0,3,0,7,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1
